Gender,Height,Weight
Female,162.2886973,135.6523004
Male,174.5518938,190.1202445
Male,175.6751708,189.1468614
Male,175.0704108,191.065683
Male,169.3849615,174.7392882
Female,163.2616566,123.2988015
Female,172.5048978,159.5142922
Male,181.3924155,192.5735455
Male,168.075504,149.9990757
Male,176.4726212,191.7638521
Female,165.9517471,130.5732054
Female,158.3832522,129.515118
Male,179.5751947,187.3681933
Female,149.9369678,107.7012466
Female,159.4217914,128.1655702
Female,156.2420979,133.9929242
Male,171.8885378,169.810675
Female,174.4904057,171.8920258
Female,166.8544673,139.1799871
Female,165.3228704,148.2643047
Female,158.9151215,144.7249473
Male,178.8619416,189.5794725
Male,179.767126,192.1248473
Female,162.5255974,146.3033811
Female,159.3673588,135.3529145
Male,162.310178,140.4347054
Female,179.1825372,196.107116
Female,156.6456834,140.0247924
Male,180.1414848,207.8359446
Female,158.9519074,142.5654831
Female,160.9897911,132.9742829
Female,165.2654674,156.1631269
Male,188.2594207,217.3541372
Female,169.3224518,159.4823765
Female,160.2295139,135.946957
Male,174.2841625,194.1208449
Female,165.6565508,138.5699947
Male,171.119314,176.6361636
Male,162.0302731,147.1449583
Male,177.7744806,208.1077828
Female,162.5011567,142.3728799
Female,155.4844461,112.9152089
Male,174.2169722,178.045314
Male,183.501598,203.3698816
Female,161.2725832,160.5546039
Male,161.7283612,161.0131458
Female,167.0462142,135.4444093
Male,179.2528845,174.1968873
Female,166.8585014,174.794469
Female,165.1434016,137.5687966
Female,176.3696998,170.1388567
Male,168.6159491,162.0170302
Male,183.3186812,209.0708634
Male,186.9516368,219.5125216
Male,173.155353,190.2356883
Female,167.3859736,159.8498234
Male,187.3238227,197.6058747
Male,184.0814053,228.7496281
Female,164.6877326,121.0946311
Female,169.1303092,143.9984154
Female,155.7065417,127.0669423
Female,164.646799,155.0089244
Male,178.2384278,192.63163
Female,170.0233969,156.0215589
Male,182.9837186,199.1736004
Female,160.6584048,143.8230945
Male,179.622296,205.5496716
Male,170.9001089,203.1357596
Female,165.5015499,148.3613084
Female,158.0935357,134.4032667
Male,166.2578713,161.3282278
Male,168.4890749,165.3682765
Female,162.0557697,144.9644863
Male,172.2211535,158.3472457
Male,177.5289023,196.0756369
Female,171.6802175,161.7838539
Female,172.3044486,156.2742967
Male,173.1412255,173.4564553
Male,172.5510458,184.5554831
Female,169.721144,149.6588773
Female,163.7865529,143.3398695
Female,162.2044617,147.64232
Male,166.9441214,169.6752603
Male,165.708673,158.6197611
Male,165.2047017,163.0041411
Female,156.8308679,125.4485431
Male,180.9032792,204.3599175
Male,176.2630364,192.7085029
Female,160.1696729,133.4907371
Female,162.2503139,125.1735865
Female,165.0783541,143.6789405
Male,185.0813492,215.4532728
Female,165.9571293,139.2772802
Male,170.627333,174.5790245
Male,179.8359597,196.4677247
Male,173.7959097,178.6200332
Male,165.9730121,166.9585605
Male,165.989732,156.7613371
Male,180.054216,182.8879477
Female,154.4276079,109.0969563
Female,171.2632684,156.6650346
Female,151.2745471,116.1919831
Male,172.9095342,176.9774255
Female,170.5159503,149.9060661
Female,159.0005664,114.7668816
Female,160.8323369,119.3159883
Male,164.6457753,166.7768379
Male,175.0909024,199.6329351
Female,163.9290468,141.1068879
Male,175.7168384,192.0143354
Male,188.5754246,232.2326469
Male,166.0561449,152.2898395
Male,172.4488339,188.6235493
Male,174.2501283,186.965591
Male,164.4328403,161.6502445
Male,176.7834792,208.9487746
Female,163.5895421,127.9439472
Male,170.4116954,180.8807246
Male,186.8761416,207.2094605
Female,164.744332,140.784838
Female,164.2877273,151.7577754
Female,170.4593142,168.0693341
Female,161.4906151,117.7092419
Female,159.0489326,138.0824823
Male,183.664387,209.4555523
Male,163.7318186,158.9004343
Male,182.3613539,209.1284026
Female,162.339681,131.0291786
Male,167.1238166,175.9122878
Female,155.0464389,131.7023136
Female,165.8967594,136.880954
Male,174.4517242,188.2734245
Female,152.6318699,106.0122164
Male,175.8969705,176.2517449
Female,158.9969249,140.9495811
Male,176.1952821,187.3334814
Female,171.2424447,156.6818369
Female,161.7331854,134.6602322
Female,160.1266343,119.9372934
Female,182.8577916,177.3660018
Male,179.0262038,199.359224
Female,165.6992186,128.446415
Male,166.203876,166.096744
Male,185.9866002,216.1492177
Female,163.5896147,125.5357206
Male,163.7229589,158.9166993
Male,174.6566422,196.2938059
Male,171.096493,198.8938832
Male,171.888899,183.7399479
Male,181.6683293,214.3024644
Male,159.5454148,153.4958975
Female,165.4569615,139.8276242
Female,152.4679444,103.3869461
Female,165.585088,158.7789357
Male,178.8666885,188.2429823
Female,166.8323644,137.067229
Female,160.9098684,136.1819166
Female,160.7820143,121.948217
Male,177.068322,201.1528476
Female,157.0974354,122.4130208
Male,179.0734752,180.1353244
Female,161.2678243,123.1866288
Female,165.5476837,139.9963473
Female,170.1469295,155.3302344
Female,154.6888015,117.0692128
Male,150.8268499,136.3910055
Male,175.4353516,198.7721907
Male,161.8062899,152.5711781
Female,169.9005208,145.76166
Male,167.7137464,168.64081
Male,175.8032399,201.5277531
Male,172.9436444,177.3728153
Female,162.6475874,136.3799704
Female,163.792125,133.3225814
Female,157.8504862,128.9679968
Female,161.3678467,131.4189337
Female,157.1103009,118.7862628
Male,176.4835542,206.824928
Female,165.9144053,145.0373756
Male,179.0060294,193.6474561
Male,168.7972294,188.9748473
Female,163.8146146,127.704661
Female,168.2992774,138.8399399
Male,178.8316759,200.8422469
Male,191.0309158,227.5814318
Male,171.9181869,188.2230995
Male,180.2734209,184.9826013
Male,177.1020266,182.4816869
Male,183.3902539,195.2755377
Male,173.0858433,192.3439766
Male,168.697692,193.6010915
Female,157.4788279,143.2181875
Male,183.8606893,212.2125188
Female,168.9987385,137.6551147
Male,165.3389239,165.862943
Female,160.9288251,125.6132382
Male,160.6155747,159.1682324
Male,183.1069777,200.4353273
Female,164.5042425,150.5606753
Male,172.8432681,182.7558152
Female,163.2154922,122.9372349
Male,177.1518665,188.1811248
Male,160.5746352,142.1588827
Male,166.5624597,173.6915922
Male,167.6310192,183.4706797
Male,168.6136328,183.2393559
Male,182.8140541,211.9878503
Female,171.705641,142.6371696
Male,160.2599874,154.8888953
Female,171.2747678,168.9223131
Female,155.6180765,127.8804101
Female,167.9299553,158.9539335
Female,153.5648758,118.4280354
Female,171.1754919,167.4882265
Male,174.4447486,177.521933
Female,162.7857004,136.7924887
Male,185.1036285,190.3419208
Male,170.9656339,195.0121295
Female,154.91261,123.0247304
Male,182.2289342,197.9368321
Male,182.0996248,191.902096
Male,173.9974765,195.0453193
Female,157.4418221,118.2154577
Male,174.7193211,187.9527997
Female,168.1825301,139.0011336
Female,169.2773722,145.5401897
Male,170.6189843,181.8862409
Female,161.1950544,126.6898454
Male,173.4194137,176.1790688
Female,159.464928,125.8231873
Female,146.49496,125.9418654
Female,160.9954556,141.9506901
Male,178.7106456,201.6018122
Male,178.6216699,183.8217877
Male,170.8840817,176.3087197
Female,152.7798793,100.7512358
Male,165.8917388,167.3277028
Male,166.7915348,164.2156392
Male,183.4683561,202.1371601
Female,151.9877885,127.9477482
Male,182.3813181,196.2062567
Male,186.8148722,222.2974921
Male,190.8947416,214.3705805
Male,175.1614895,191.3541797
Male,175.6306088,202.6281961
Female,162.2321107,129.5878644
Female,153.9797797,96.39248396
Male,173.1074372,193.1593488
Female,165.2524298,144.7589644
Male,166.0896579,178.4379493
Male,180.2156152,196.6996713
Male,160.1067914,131.8007029
Male,177.1520846,197.655268
Female,158.1984795,113.471264
Male,173.4417743,185.5375972
Female,167.9218915,140.9984582
Male,170.0436046,174.1665871
Male,182.5084541,212.8146642
Female,165.1580149,139.3211425
Female,157.641978,121.5742062
Male,183.1825231,205.4912294
Male,169.7555106,180.683887
Female,166.60765,150.9350543
Female,160.6762115,124.2171675
Male,179.6408854,214.2615182
Male,181.3767066,208.0593736
Male,176.3837498,180.1375203
Female,181.7425999,185.6582708
Female,164.4968249,131.3523706
Female,178.360905,175.7620846
Female,165.063957,141.2883537
Female,161.2606875,124.0528718
Male,168.2624646,154.5886896
Male,177.9301869,207.1946473
Male,170.011694,177.6034457
Female,153.5848524,112.8514117
Female,168.6124897,150.1422991
Male,169.6752661,182.7750121
Female,158.8720673,123.7128539
Female,161.7850011,125.9299521
Female,161.6507952,118.1867179
Male,183.7853754,199.9724552
Female,166.1078721,149.9202668
Female,155.9751326,114.8854465
Female,167.8088826,158.5039833
Male,169.4060854,155.1289645
Female,157.055147,128.2708578
Male,175.6013773,196.3303116
Female,151.0661243,100.8838576
Male,164.015158,176.718917
Female,164.663589,150.0303598
Male,171.2658874,177.1153317
Female,160.4770673,124.9060245
Male,180.196489,192.206151
Female,170.5643993,156.3023068
Male,176.8716976,175.3908251
Male,176.5084695,185.6835857
Female,156.4028716,121.6484397
Female,170.8392111,164.1722011
Female,174.2722359,174.9781687
Male,172.342706,181.7188851
Female,164.4786289,146.1156543
Male,173.1336233,176.7418313
Male,170.7819251,175.9086498
Female,173.5254844,150.5332006
Female,161.6087255,128.9937723
Female,166.3698438,171.1312132
Male,181.0865857,202.9447711
Female,160.7599066,126.4099912
Female,162.3966704,142.9877589
Male,172.0208631,172.1527722
Male,165.8427843,168.7102903
Female,163.8030141,141.9261221
Male,165.4614783,171.6167099
Male,170.9587001,172.0652212
Female,158.7023325,122.6053206
Female,164.0506136,147.1793845
Female,143.6318565,84.87212365
Male,179.1776777,197.0418585
Male,163.2622924,159.7386681
Female,172.3780479,160.9167132
Male,188.0635809,217.1226862
Female,152.7153842,119.0574255
Male,168.6972136,177.6768805
Male,181.0736634,190.0779984
Female,167.2977203,155.2489003
Female,161.7195469,141.9149307
Male,177.710619,186.4515428
Male,179.085152,214.269414
Female,150.1986182,129.5377088
Male,154.7780395,152.3493799
Female,164.9636439,149.6021029
Female,152.6573914,106.8698908
Male,182.4111679,201.6206667
Male,186.7008188,188.8758935
Male,185.0481443,199.8147077
Male,183.5092778,217.3784983
Male,190.3858651,221.1594661
Male,167.9808054,162.6827288
Male,161.6442859,163.2579018
Female,162.8043662,146.6405462
Male,181.9393828,201.5038128
Female,155.5400686,111.5027074
Male,177.992756,183.938857
Male,178.275032,182.9043037
Female,162.134582,132.50746
Female,156.0373778,131.4247889
Male,164.9693066,168.5341902
Male,188.9790722,223.8255072
Male,182.9358155,202.7466375
Female,155.3276504,115.2448885
Male,170.5273684,182.9622428
Female,171.2144238,161.4580527
Male,172.204566,171.2410167
Female,159.4083091,134.7447573
Female,159.2653894,142.2185195
Female,164.2697294,130.3120353
Female,168.3042787,153.7610221
Male,175.564515,189.6259141
Male,159.8903356,154.0591255
Female,166.0333691,139.195692
Female,161.5892505,122.5903559
Male,180.4301919,192.7560974
Female,171.2943408,168.2928038
Female,159.9375,124.8106951
Female,163.4829539,139.8808647
Female,161.4491454,151.2952442
Female,163.5574865,133.3183569
Male,156.5296871,147.8668245
Male,177.691648,191.4955265
Female,162.6501601,138.7013158
Male,170.3610074,177.3352546
Male,193.0398909,224.4404592
Male,180.0018483,199.6571752
Female,168.2416522,156.0053395
Female,165.4278273,147.7724804
Female,164.7036503,143.4629785
Male,181.2596451,189.1567913
Male,166.8211257,181.382417
Female,169.7086302,156.8385803
Male,166.8811606,173.2116087
Female,154.8543108,109.9463346
Female,162.6496086,137.4246574
Male,173.6052294,167.9711105
Male,166.8231108,163.1420518
Female,154.202363,113.1722835
Female,145.9795211,96.31355653
Male,174.469884,178.5074996
Male,182.6773635,202.6092747
Female,162.8715594,141.0519382
Male,174.622223,169.8274774
Female,167.8951911,160.129558
Female,165.1285815,143.3978903
Male,177.4283069,201.8666485
Male,184.8566528,201.1850848
Female,167.47631,152.120567
Male,171.1409314,186.6770884
Male,188.3487838,212.2763278
Male,172.0928746,172.6401397
Male,178.1093622,189.2795225
Male,171.5746365,183.2665331
Male,178.8279982,195.4227106
Male,172.4382688,170.9302018
Female,158.9333765,137.3821007
Female,163.9727783,146.3358968
Female,151.8666558,128.2539231
Male,173.8106058,184.2525441
Female,164.9693092,141.6897454
Male,166.6872992,168.0352354
Female,168.6837058,161.9913856
Male,177.8227921,184.0617957
Male,179.4622745,184.3836032
Female,169.8938016,162.8724534
Male,172.0895112,188.4753203
Female,170.8297426,142.8662452
Female,148.793937,98.58590822
Female,157.6664101,103.1410971
Female,162.7371297,128.5694722
Female,168.2194551,141.6048553
Male,183.5584005,209.6333173
Male,180.2141207,216.3411301
Female,167.4871634,153.1015285
Female,162.5558122,155.5980378
Female,164.1456952,138.1123296
Male,180.2568571,194.1978123
Male,163.9156935,153.5834533
Male,188.8501271,204.4129596
Male,165.6475122,174.9311432
Male,184.1433721,175.1721011
Female,148.8885058,113.1680667
Male,182.1416412,205.6484492
Male,171.1814743,168.5207432
Male,176.1474585,184.3160882
Female,169.3036575,158.9637402
Female,163.3428572,140.879463
Male,179.2464159,185.9639951
Female,163.2724807,162.2989961
Female,144.2350033,83.99307747
Male,168.532381,171.6851696
Male,183.3102532,204.9855117
Male,168.9355086,181.9381761
Male,170.1694949,166.5673594
Male,172.344412,194.7445225
Male,172.5746741,185.0096096
Male,161.9606857,157.5119383
Male,174.0132389,199.8965586
Male,167.0236236,167.6674324
Male,178.1810517,200.1477049
Female,159.7198977,117.366116
Male,177.5302865,200.7968545
Female,166.1284,144.0259412
Male,170.3709909,182.2415316
Female,149.8505685,107.839015
Male,183.9788486,204.564479
Female,173.244291,166.6885503
Male,170.0629102,172.9353908
Male,169.8304775,171.7332884
Female,162.0340003,132.1199055
Female,176.8343073,157.0237338
Male,160.4661637,139.1329764
Female,160.794879,121.0465523
Female,157.8017033,114.1428986
Female,159.2106354,144.1994757
Male,178.6026647,201.5106881
Female,158.4375039,115.5565993
Male,168.1232048,170.414341
Female,151.4650511,109.2816387
Female,156.2389134,135.0515804
Female,166.0425674,136.471256
Female,172.1396482,149.6193771
Male,177.8124122,187.71678
Male,176.7169226,165.7847424
Male,177.8364883,179.7741582
Male,179.0149196,192.7934602
Male,182.8626611,188.5649778
Male,176.2141706,196.2250857
Male,180.5300386,198.0216914
Female,161.1458548,134.8920078
Female,155.466122,104.514576
Male,169.968754,160.4322106
Male,181.4285642,184.3407473
Female,158.7000691,153.2862206
Male,174.6209061,174.654961
Male,160.807322,157.0035437
Female,161.7780778,136.8928898
Female,154.5510313,97.72460188
Female,161.4491566,131.7958606
Male,171.4301702,191.6996048
Male,177.584335,196.4295427
Female,159.1035808,123.9914769
Male,175.1065405,185.7787464
Male,180.7329806,190.8609752
Male,174.9266258,178.8188277
Female,152.88478,117.9555182
Male,181.1994751,201.9544955
Female,178.2469249,182.1338057
Male,157.5512301,149.2312843
Male,160.4641111,139.9020711
Female,154.2410606,116.2327132
Male,168.9095494,162.6243273
Female,164.299008,128.2508129
Male,175.9334546,172.3003905
Male,164.419091,177.5492634
Male,175.2859571,208.5361952
Male,176.2264687,192.7598755
Male,181.4453443,213.3377733
Female,163.3954638,140.1812677
Female,158.6410074,124.4365264
Male,172.898283,169.3156865
Female,162.8546982,134.301425
Male,175.3695908,178.1848175
Female,150.9973046,108.1116437
Male,184.1706258,216.2182301
Female,166.0982676,142.9241669
Male,173.3971304,186.289793
Male,184.7235487,225.9846841
Female,156.5485967,128.5487786
Female,162.6080912,133.1073418
Female,172.7319563,142.2892548
